convex/media.ts	272	literal_default	    const normalizedContentHash = normalizeHashToken(args.contentHash) || "";
convex/media.ts	282	literal_default	      source: args.source || "uploaded",
convex/media.ts	330	literal_default	    const normalizedHash = normalizeHashToken(args.contentHash) || "";
convex/media.ts	370	literal_default	      source: args.source || "uploaded",
convex/media.ts	421	literal_default	    const limit = Math.max(1, Math.min(args.limit ?? 20, 100));
convex/media.ts	422	literal_default	    const staleAfterMs = Math.max(60_000, Math.min(args.staleAfterMs ?? 30 * 24 * 60 * 60 * 1000, 365 * 24 * 60 * 60 * 1000));
convex/media.ts	480	literal_default	    const filter = args.filter || "all";
convex/media.ts	481	literal_default	    const limit = Math.max(20, Math.min(args.limit ?? 240, 400));
convex/media.ts	579	literal_default	            messageType: message.messageType || "text",
convex/media.ts	620	literal_default	    const olderThanMs = Math.max(5 * 60 * 1000, Math.min(args.olderThanMs ?? 40 * 60 * 1000, 24 * 60 * 60 * 1000));
convex/media.ts	621	literal_default	    const limit = Math.max(10, Math.min(args.limit ?? 120, 400));
convex/media.ts	723	literal_default	    const configuredGroupJids = (args.groupThreadJids || []).map((jid) => jid.trim()).filter(Boolean);
convex/media.ts	821	literal_default	    const cooldownMs = Math.max(0, Math.min(args.cooldownMs ?? 0, 7 * 24 * 60 * 60 * 1000));
convex/media.ts	822	literal_default	    const limit = Math.max(1, Math.min(args.limit ?? 30, 80));
convex/media.ts	840	literal_default	      const leftUsedAt = left.lastUsedAt || 0;
convex/media.ts	841	literal_default	      const rightUsedAt = right.lastUsedAt || 0;
